Ponto A,Ponto B,Distância
1,237,170.95028517086482
1,238,109.12378292562992
1,239,82.0
1,240,111.80339887498948
1,241,1098.9217442566144
1,242,1033.9796903227839
1,243,959.0563070018361
1,244,886.1433292645157
1,245,812.2474992266827
1,246,739.3706783474714
1,247,663.5276934687805
1,248,591.7136131609615
1,249,444.2848185567452
1,250,369.74856321559923
1,251,298.41246622753545
1,252,224.5551157288562
1,253,156.60459763365824
1,254,84.90583018850944
1,255,45.0
1,256,88.32326986700618
1,257,1098.0291435112276
1,258,1033.030977270285
1,259,958.0334023404404
1,260,885.0361574534681
1,261,810.0395052094682
1,262,730.0438343003796
1,263,662.0483366039069
1,264,590.0542347954126
1,265,507.06311244262287
1,266,442.07239226172
1,267,367.0871831050493
1,268,295.10845463998487
1,269,220.14540649307222
1,270,150.2131818450032
1,271,72.44308110509934
1,272,76.4198926981712
1,273,1098.382902270424
1,274,1033.4069866224052
1,275,958.4388347724647
1,276,885.475013763799
1,277,810.518969549757
1,278,738.569563412953
1,279,662.6348919276738
1,280,590.7122819105762
1,281,515.8158586162314
1,282,442.9503358165563
1,283,368.1439935677343
1,284,296.4219964847413
1,285,221.90313201935658
1,286,152.7776161615307
1,287,77.62087348130012
1,288,29.0
1,289,81.34494452638098
