Ponto A,Ponto B,Distância
1,2,57.8013840664737
1,3,60.4648658313239
1,4,29.274562336608895
1,5,33.24154027718932
1,6,958.2536198731524
1,7,45.09988913511872
1,8,960.7897792961788
1,9,987.0410325817261
1,10,985.8569876001285
