Ponto A,Ponto B,Distância
1,501,759.7137618866727
1,502,621.8311667969048
1,503,347.30102216952946
1,504,264.3217736017977
1,505,218.24069281414958
1,506,205.54804791094466
1,507,753.0750294625363
1,508,849.9841174986742
1,509,611.1530086647697
1,510,370.95147930693037
1,511,303.9161068452937
1,512,322.0093166354042
1,513,518.6135362676142
1,514,461.52464722915937
1,515,665.9496978000666
1,516,863.8176890988052
1,517,871.3047687233211
1,518,889.5504482602435
1,519,1124.527011680911
1,520,1102.2762811564078
1,521,1208.1196132833868
1,522,1252.8675109523751
1,523,1317.2486477503023
1,524,623.2599778583573
1,525,339.7131142596647
1,526,443.64963653766245
1,527,787.6045962283359
1,528,695.1402736138945
1,529,575.8055227244698
1,530,520.4699799219932
1,531,782.4602226311572
1,532,150.63200191194434
1,533,307.2783754187723
1,534,643.1399536648303
1,535,854.2985426652675
1,536,729.2845809421724
1,537,614.2255286130658
1,538,463.88037250998235
1,539,113.22985472038724
1,540,392.34678538252354
1,541,520.7388981053749
1,542,610.040162612266
1,543,423.1370936233315
1,544,214.8697279748825
1,545,720.4005830092033
1,546,1185.384325862292
1,547,763.4690563474069
1,548,557.1516849117482
1,549,447.6717547489455
1,550,465.2848589842571
1,551,713.8515251787308
1,552,603.6041749358598
1,553,469.11512446306824
1,554,441.6435214061223
1,555,69.28924880528002
1,556,133.00375934536586
1,557,94.64142856064674
1,558,405.2221612893352
1,559,790.0139239279267
1,560,1002.5607213530759
1,561,1000.4518978941467
1,562,1159.559399082255
1,563,1304.670456475504
1,564,1315.2782975477091
1,565,1458.2966090614077
1,566,715.5207893555574
1,567,1084.7027242521335
1,568,438.8576078866584
1,569,478.715990959149
1,570,870.5883068362451
1,571,762.1154768143736
1,572,1471.8658226890113
1,573,893.0711057916945
1,574,299.0819285747636
1,575,554.1299486582548
1,576,239.95416228938393
1,577,516.6236541235796
1,578,575.2747169831123
1,579,589.9237238830118
1,580,688.0
1,581,720.4692915038087
1,582,839.2687293114167
1,583,870.4217368609311
1,584,948.4313364709119
1,585,1300.0465376285574
1,586,182.0604295282201
1,587,769.7564549907977
1,588,130.6981254647518
1,589,362.43206259932356
1,590,877.2599386726832
1,591,842.0718496660484
1,592,907.7229753619769
1,593,834.3860018001261
1,594,818.0024449841211
1,595,741.966306512634
1,596,777.551284482252
1,597,795.7216850130452
1,598,653.4164062831603
1,599,651.5681084890512
1,600,682.2682756804687
1,601,562.1076409372141
1,602,583.4663657829815
1,603,492.1107598904946
1,604,468.20935488304804
1,605,441.0997619586753
1,606,400.35983814563616
1,607,421.86490728668105
1,608,385.6475074468912
1,609,347.2232711095269
1,610,496.7947262199952
1,611,315.5709112069742
1,612,469.4187895685472
1,613,299.02006621629926
1,614,243.02263269086689
1,615,308.8462400612965
1,616,269.9814808463721
1,617,208.62646045025065
1,618,231.00865784641059
1,619,203.42074623793906
1,620,175.55910685578235
1,621,274.60881267723363
1,622,183.74166647769363
1,623,208.38665984174708
1,624,291.2541845192958
1,625,374.4288984573707
1,626,378.6515548627788
1,627,219.66565503054863
1,628,308.2093444397817
1,629,409.2383168766092
1,630,264.0549185302179
1,631,309.76281248723194
1,632,327.3178882982108
1,633,369.6701232179847
1,634,431.49044021855224
1,635,471.85802949616107
1,636,453.00993366591865
1,637,490.7310872565544
1,638,650.9416256470314
1,639,651.963956058922
1,640,643.6590712481259
1,641,712.1242869050318
1,642,764.7123642259226
1,643,761.3527434770299
1,644,841.770158653774
1,645,930.4928801447113
1,646,989.7979591815696
1,647,954.7968370286948
1,648,979.5208012084277
1,649,1040.1586417465367
1,650,1065.8634997034094
1,651,1093.764142765706
1,652,1106.0244120271486
1,653,1157.0108037524974
1,654,1128.1511423563777
1,655,1157.576779310988
1,656,1139.4546941410176
1,657,1189.2804547288247
1,658,1151.8029345335078
1,659,1212.5365973858275
