Ponto A,Ponto B,Distância
1,2,284.0070421662111
1,3,271.84002648616706
1,4,425.01882311257697
1,5,409.6486299256962
1,6,300.9269014229203
1,7,67.06713054842886
1,8,659.0174504518071
1,9,357.5150346488942
1,10,755.756574566176
1,11,689.5592795402002
1,12,574.373571815417
1,13,594.1733753711958
1,14,670.0873077442968
1,15,347.67945006859406
1,16,360.0013888862097
1,17,374.20048102588004
1,18,423.0579156569464
1,19,698.206989366334
1,20,295.9189078109069
1,21,103.85566907973777
1,22,556.2023013256957
1,23,579.2408825350642
1,24,603.669611625432
1,25,628.6215077453205
1,26,528.0160982394382
1,27,564.5139502262101
1,28,711.6867288350963
1,29,714.370352128362
1,30,469.50292863836324
1,31,412.47787819469784
1,32,576.0078124470189
1,33,220.10906387516167
1,34,142.3938200906205
1,35,197.80040444852483
1,36,434.35584490138956
1,37,849.123077062448
1,38,868.9171421948125
1,39,376.9403135776273
1,40,254.09643838511394
1,41,763.3112078307248
1,42,711.9606730712027
1,43,315.53922101697594
1,44,380.0907786305792
1,45,610.9247089453822
1,46,285.79713084634
1,47,700.102849587116
1,48,736.1331401315933
1,49,521.8448045156721
1,50,214.89765005695153
1,51,440.23857168585306
1,52,493.7337339092803
1,53,805.1360133542655
1,54,601.1197883949587
1,55,455.21533366089506
1,56,564.4546040205537
1,57,415.2890559598218
1,58,440.4736087440427
1,59,440.9274316710177
1,60,140.8900280360537
1,61,323.0371495664237
1,62,734.000681198594
1,63,543.3543963197501
1,64,462.0822437618654
1,65,746.600964371196
1,66,607.5434140865984
1,67,306.5697310564107
1,68,566.0141340991406
1,69,751.0845491687337
1,70,462.2520957226695
1,71,628.589691293136
1,72,931.4123683954384
1,73,498.3753605466466
1,74,243.87086746883074
1,75,557.5419266745776
1,76,639.5975297012958
1,77,522.0775804418344
1,78,533.1134963588898
1,79,672.6440366196671
1,80,585.4271944486351
1,81,626.5748159637443
1,82,206.6422028531442
1,83,594.2162905878633
1,84,386.8074456367147
1,85,513.3819241071894
1,86,579.8706752371601
1,87,300.5328601001894
1,88,598.3853273602219
1,89,309.97419247414774
1,90,591.3543776789007
1,91,145.60219778561037
1,92,159.0
1,93,378.89312477267254
1,94,149.2816130673835
1,95,77.4919350642375
1,96,142.3938200906205
1,97,368.9173349139343
1,98,303.014851121195
1,99,147.03060905811415
1,100,140.03213916812098
1,101,218.02064122463267
1,102,378.1600190395595
1,103,65.92419889539804
1,104,446.79413604030213
1,105,152.34500319997372
1,106,83.24061508662703
1,107,362.2154055254967
1,108,739.5593282489242
1,109,520.2191845751173
1,110,381.03543142337827
1,111,234.95531490051465
1,112,754.9337719296972
1,113,691.5272951952078
1,114,618.7770196120732
1,115,541.8533011803103
1,116,472.5526425701162
1,117,410.07926063140525
1,118,342.1841609426129
1,119,279.60865508778517
1,120,222.0495440211486
1,121,175.80102388780332
1,122,171.77310616042314
1,123,211.85136298829894
1,124,263.40273347101015
1,125,328.97568299191965
