Ponto A,Ponto B,Distância
1,2,594.2541543817763
1,3,832.4061508662703
1,4,1009.7925529533281
1,5,599.5740154476343
1,6,666.9820087528599
1,7,627.3882370590001
1,8,72.47068372797375
1,9,222.0
1,10,887.7679877085003
1,11,713.0792382337323
1,12,329.1519405988669
1,13,892.7737675357627
1,14,863.060832154953
1,15,460.3531253288067
1,16,879.1114832602291
1,17,635.4470867035271
1,18,46.87216658103186
1,19,516.8713573027625
1,20,701.7100540821687
1,21,765.2777273643864
1,22,791.417083464844
1,23,347.10949281170633
1,24,514.8368673667417
1,25,878.7860945645419
1,26,956.0020920479202
1,27,381.22172026263144
1,28,640.8158861950911
1,29,317.52952618614853
1,30,352.1647341799005
1,31,980.2331355346033
1,32,788.3603237099137
1,33,455.18018410295497
1,34,677.0553891669425
1,35,619.9370935828892
1,36,229.47766775876036
1,37,266.0
1,38,886.3814077472518
1,39,109.12378292562992
1,40,689.7427056518974
1,41,619.5458013738775
1,42,596.6070733740927
1,43,297.1060416753587
1,44,411.82520563948003
1,45,669.238373077934
1,46,235.49097647256042
1,47,208.65521800328887
1,48,176.2980430974774
1,49,143.22011031974526
1,50,116.0
1,51,95.77055915050303
1,52,84.29116205154607
1,53,89.88882021697692
1,54,106.21205204683694
1,55,133.68619973654722
1,56,163.2666530556684
1,57,197.72961336127676
1,58,230.82677487674604
1,59,265.63132345414385
1,60,300.0
1,61,332.776201072132
1,62,372.5922704512266
1,63,408.724846320847
1,64,444.01801765243715
1,65,479.4163117792301
1,66,553.4121429820636
1,67,589.0203731620834
1,68,628.6374153675551
1,69,663.3400334669994
1,70,697.0796224248705
1,71,732.8301303849345
1,72,774.568266842891
1,73,810.3653497034531
1,74,847.1747163366008
1,75,882.0090702481466
1,76,921.835126256317
1,77,957.6909731223324
1,78,226.77080940897133
1,79,198.76116320851014
1,80,164.46884203398528
1,81,128.37834708392222
1,82,97.082439194738
1,83,71.7007670809734
1,84,55.44366510251645
1,85,63.631753079732135
1,86,85.14693182963201
1,87,117.64777940955791
1,88,150.41608956491322
1,89,187.2591786802452
1,90,221.92341021172146
1,91,257.9321616239433
1,92,293.2047066470796
1,93,326.663435358168
1,94,367.14302390213
1,95,403.7635446644484
1,96,439.45534471661625
1,97,475.19364473864755
1,98,513.9513595662531
1,99,549.7581286347661
1,100,585.5885927850712
1,101,625.4230568183427
1,102,660.2946312064032
1,103,702.1573897638619
1,104,730.0746537170018
1,105,771.961786619001
1,106,807.8743714216957
1,107,844.7922821617158
1,108,919.6461275947396
1,109,955.5841145603039
1,110,886.7722368229623
1,111,221.90313201935658
1,112,193.18902660347973
1,113,157.68956845650888
1,114,119.57006314291216
1,115,85.09406559801923
1,116,54.378304497290095
1,117,29.832867780352597
1,118,43.18564576337837
1,119,71.17583859709698
1,120,107.96758772891057
1,121,142.97202523570826
1,122,181.33394607739612
1,123,216.9469981354893
1,124,253.6631624812716
1,125,289.4563870430224
1,126,323.3032632065442
1,127,364.156559737704
1,128,401.0498722104272
1,129,436.9633851937711
1,130,472.8900506460249
1,131,511.8222347651575
1,132,547.768199149969
1,133,583.7208236820064
1,134,623.6745946405064
1,135,658.6387477213893
1,136,692.6073923948545
1,137,728.5773809280658
1,138,770.5459103778308
1,139,806.521543419641
1,140,843.4986662704334
1,141,925.4544829433806
1,142,954.4406739027837
1,143,878.1844908673803
1,144,183.273020382161
1,145,148.33745312630927
1,146,108.46197490364999
1,147,72.69112738154499
1,148,39.293765408777
1,149,40.26164427839479
1,150,73.68174807915459
1,151,112.44554237496477
1,152,148.33745312630927
1,153,187.2671887971836
1,154,223.22410264126944
1,155,259.19297829995315
1,156,295.16944286290885
1,157,371.13474641967974
1,158,407.1228315877163
1,159,443.11285244280606
1,160,480.10415536631217
1,161,518.0965161048663
1,162,555.0900827793629
1,163,591.0845963142671
1,164,630.0793600809345
1,165,666.0750708441204
1,166,700.0714249274855
1,167,736.0679316476163
1,168,778.0642646979746
1,169,813.0614982890286
1,170,850.0588214941364
1,171,918.0544646152537
1,172,220.0
1,173,191.94269978303421
1,174,156.16017418023074
1,175,117.5457357797381
1,176,82.22530024268686
1,177,49.76946855251722
1,178,20.248456731316587
1,179,67.72001181334805
1,180,105.72133181151285
1,181,141.2834031300209
1,182,180.00555546982432
1,183,215.83790213954546
1,184,252.7152547829276
1,185,288.62605564986677
1,186,363.4969050762331
1,187,400.4509957535379
1,188,436.413794465757
1,189,472.3822604628586
1,190,511.3531069623025
1,191,547.3298822465297
1,192,583.3095233235953
1,193,658.2742589529079
1,194,692.2607890094599
1,195,728.2478973536415
1,196,770.2343799130236
1,197,806.2239143066894
1,198,843.2140890663533
1,199,918.1966020411968
1,200,954.3542319285854
1,201,186.90371852908652
1,202,152.80052355931247
1,203,114.49017425089369
1,204,81.41252974819048
1,205,38.0
1,206,82.29823813423954
1,207,118.27087553578015
1,208,152.80052355931247
1,209,190.8219064992277
1,210,226.2144999773445
1,211,261.7728022541685
1,212,297.4373883693844
1,213,324.2344830520036
1,214,372.94101410276664
1,215,444.6268098079557
1,216,481.5018172343693
1,217,519.391952190251
1,218,556.2993798306808
1,219,592.220398162711
1,220,667.0832032063167
1,221,701.0306697998312
1,222,736.9803253818924
1,223,778.9274677400971
1,224,813.8875843751396
1,225,850.8489877763269
1,226,925.7802114973078
1,227,224.5551157288562
1,228,55.21775076911409
1,229,631.605098142819
1,230,955.6421924548957
1,231,201.12185361118767
1,232,167.31407591712062
1,233,132.00378782444085
1,234,101.82828683622247
1,235,63.387695966961914
1,236,91.2414379544733
1,237,121.59358535712317
1,238,153.52198539622916
1,239,189.76301009416983
1,240,224.04017496868727
1,241,259.7556544139126
1,242,294.8101083748656
1,243,328.105166067223
1,244,368.4263834200803
1,245,440.52809218028307
1,246,476.1858880731347
1,247,514.8689153561322
1,248,550.6160186554692
1,249,586.3940654542813
1,250,661.0090770934995
1,251,694.8618567744239
1,252,730.7208769427626
1,253,772.5729738995534
1,254,808.4584095672454
1,255,845.3508147508938
1,256,920.1592253517866
1,257,232.1120419107979
1,258,80.62257748298549
1,259,627.3794704961265
1,260,169.19810873647495
1,261,135.60235986147143
1,262,94.02127418834527
1,263,82.0
1,264,109.78615577567146
1,265,138.80922159568507
1,266,169.19810873647495
1,267,204.1886382735337
1,268,237.59840066801797
1,269,271.67075661542964
1,270,306.18458485038076
1,271,339.0648905445682
1,272,379.95394457749745
1,273,408.3185031320525
1,274,450.5252490149692
1,275,486.9537965762255
1,276,524.450188292463
1,277,561.0249548816879
1,278,671.0290604735386
1,279,704.7864924925846
1,280,740.5538467930606
1,281,782.3094017075341
1,282,817.1248374636522
1,283,853.9461341325926
1,284,928.627481824655
1,285,957.5176238586943
1,286,212.43822631532208
1,287,100.84641788382967
1,288,590.3710697518976
1,289,636.8272921287215
1,290,242.0764342103543
1,291,185.00270268296083
1,292,153.8083222715858
1,293,128.84486796143648
1,294,107.91200118615167
1,295,101.24228365658294
1,296,120.65239326262865
1,297,144.97241116847025
1,298,172.62966141425406
1,299,205.52858681944952
1,300,237.54157530840786
1,301,271.48664792214
1,302,305.19665791092797
1,303,337.4685170501094
1,304,376.7890656587582
1,305,419.3447269252351
1,306,447.54552841023894
1,307,482.6851976184892
1,308,520.8857840256345
1,309,556.2463483026203
1,310,665.7063917373785
1,311,699.3318239576975
1,312,734.9727886119322
1,313,776.5957764500139
1,314,812.3035147037098
1,315,849.0288569889718
1,316,883.7901334592958
1,317,923.5393873571392
1,318,960.4358385649715
1,319,225.0377746068424
1,320,123.22743201089601
1,321,595.0210080324896
1,322,634.2633522441605
1,323,255.53864678361276
1,324,202.2992832414391
1,325,174.22973339817747
1,326,152.64337522473747
1,327,137.8985134075056
1,328,130.18832512940628
1,329,145.79437574886077
1,330,166.48123017325406
1,331,191.049731745428
1,332,221.22612865572637
1,333,251.24689052802225
1,334,283.55599094358774
1,335,315.9810120877519
1,336,347.2520698282445
1,337,385.5761922110856
1,338,420.5948168962618
1,339,454.9681307520341
1,340,489.575326175656
1,341,527.2769670675934
1,342,562.2357156922708
1,343,670.7190171748524
1,344,704.1051057903217
1,345,739.5160579730504
1,346,780.8969202141855
1,347,816.4165603415943
1,348,852.9648292866476
1,349,887.5719689129439
1,350,927.1591017727217
1,351,229.20078533896867
1,352,143.40502083260543
1,353,644.9372062456933
1,354,963.9294579999099
1,355,269.69612529660117
1,356,219.91134577370036
1,357,194.40164608356588
1,358,175.31685600648902
